Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:37:57.767000,KUB,88,0 days 00:01:28.065000,24.0,1.0,,,0 days 00:00:28.536000,0 days 00:00:30.026000,0 days 00:00:29.503000,0 days 01:36:58.277000,0 days 01:37:28.303000,0 days 01:37:57.806000,314.0,318.0,306.0,322.0,False,HARD,24.0,True,Alfa Romeo Racing,0 days 01:36:29.702000,2021-09-12 13:37:31.311,1,13.0,False,,False,True
0 days 01:39:25.381000,KUB,88,0 days 00:01:27.614000,25.0,1.0,,,0 days 00:00:28.480000,0 days 00:00:29.778000,0 days 00:00:29.356000,0 days 01:38:26.286000,0 days 01:38:56.064000,0 days 01:39:25.420000,318.0,321.0,304.0,323.0,False,HARD,25.0,True,Alfa Romeo Racing,0 days 01:37:57.767000,2021-09-12 13:38:59.376,1,13.0,False,,False,True
0 days 01:41:23.485000,KUB,88,0 days 00:01:58.104000,26.0,1.0,,0 days 01:41:19.798000,0 days 00:00:37.229000,0 days 00:00:36.598000,0 days 00:00:44.277000,0 days 01:40:02.649000,0 days 01:40:39.247000,0 days 01:41:23.524000,204.0,231.0,,317.0,False,HARD,26.0,True,Alfa Romeo Racing,0 days 01:39:25.381000,2021-09-12 13:40:26.990,124,9.0,False,,False,False
0 days 01:43:38.094000,KUB,88,0 days 00:02:14.609000,27.0,2.0,0 days 01:41:48.931000,,0 days 00:00:55.326000,0 days 00:00:40.040000,0 days 00:00:39.243000,0 days 01:42:18.850000,0 days 01:42:58.890000,0 days 01:43:38.133000,207.0,214.0,163.0,237.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 01:41:23.485000,2021-09-12 13:42:25.094,4,12.0,False,,False,False
0 days 01:46:13.056000,KUB,88,,28.0,2.0,,,0 days 00:00:50.333000,0 days 00:00:50.732000,0 days 00:00:53.856000,0 days 01:44:28.507000,0 days 01:45:19.267000,0 days 01:46:13.199000,142.0,218.0,120.0,152.0,False,MEDIUM,2.0,True,Alfa Romeo Racing,0 days 01:43:38.094000,2021-09-12 13:44:39.703,4,12.0,False,,False,False
0 days 01:48:45.376000,KUB,88,,29.0,2.0,,,0 days 00:00:46.685000,0 days 00:00:55.539000,0 days 00:00:50.133000,0 days 01:46:59.777000,0 days 01:47:55.290000,0 days 01:48:45.592000,97.0,130.0,110.0,159.0,False,MEDIUM,3.0,True,Alfa Romeo Racing,0 days 01:46:13.056000,2021-09-12 13:47:14.665,4,12.0,False,,False,False
0 days 01:51:01.551000,KUB,88,0 days 00:02:16.175000,30.0,2.0,,,0 days 00:00:37.804000,0 days 00:00:55.811000,0 days 00:00:42.560000,0 days 01:49:23.219000,0 days 01:50:19.030000,0 days 01:51:01.590000,108.0,211.0,311.0,182.0,False,MEDIUM,4.0,True,Alfa Romeo Racing,0 days 01:48:45.376000,2021-09-12 13:49:46.985,41,12.0,False,,False,False
0 days 01:52:30.462000,KUB,88,0 days 00:01:28.911000,31.0,2.0,,,0 days 00:00:28.457000,0 days 00:00:30.544000,0 days 00:00:29.910000,0 days 01:51:30.047000,0 days 01:52:00.591000,0 days 01:52:30.501000,331.0,334.0,313.0,341.0,False,MEDIUM,5.0,True,Alfa Romeo Racing,0 days 01:51:01.551000,2021-09-12 13:52:03.160,1,12.0,False,,False,True
0 days 01:53:59.305000,KUB,88,0 days 00:01:28.843000,32.0,2.0,,,0 days 00:00:28.209000,0 days 00:00:31.119000,0 days 00:00:29.515000,0 days 01:52:58.710000,0 days 01:53:29.829000,0 days 01:53:59.344000,327.0,322.0,315.0,326.0,False,MEDIUM,6.0,True,Alfa Romeo Racing,0 days 01:52:30.462000,2021-09-12 13:53:32.071,12,12.0,False,,False,True
0 days 01:55:26.567000,KUB,88,0 days 00:01:27.262000,33.0,2.0,,,0 days 00:00:28.155000,0 days 00:00:29.920000,0 days 00:00:29.187000,0 days 01:54:27.499000,0 days 01:54:57.419000,0 days 01:55:26.606000,317.0,329.0,315.0,334.0,True,MEDIUM,7.0,True,Alfa Romeo Racing,0 days 01:53:59.305000,2021-09-12 13:55:00.914,1,12.0,False,,False,True
0 days 01:56:53.504000,KUB,88,0 days 00:01:26.937000,34.0,2.0,,,0 days 00:00:27.849000,0 days 00:00:29.992000,0 days 00:00:29.096000,0 days 01:55:54.455000,0 days 01:56:24.447000,0 days 01:56:53.543000,320.0,331.0,314.0,332.0,True,MEDIUM,8.0,True,Alfa Romeo Racing,0 days 01:55:26.567000,2021-09-12 13:56:28.176,1,12.0,False,,False,True
0 days 01:58:20.261000,KUB,88,0 days 00:01:26.757000,35.0,2.0,,,0 days 00:00:28.014000,0 days 00:00:29.817000,0 days 00:00:28.926000,0 days 01:57:21.557000,0 days 01:57:51.374000,0 days 01:58:20.300000,318.0,327.0,313.0,334.0,True,MEDIUM,9.0,True,Alfa Romeo Racing,0 days 01:56:53.504000,2021-09-12 13:57:55.113,1,12.0,False,,False,True
0 days 01:59:46.808000,KUB,88,0 days 00:01:26.547000,36.0,2.0,,,0 days 00:00:28.140000,0 days 00:00:29.478000,0 days 00:00:28.929000,0 days 01:58:48.440000,0 days 01:59:17.918000,0 days 01:59:46.847000,317.0,329.0,314.0,327.0,True,MEDIUM,10.0,True,Alfa Romeo Racing,0 days 01:58:20.261000,2021-09-12 13:59:21.870,1,12.0,False,,False,True
0 days 02:01:13.445000,KUB,88,0 days 00:01:26.637000,37.0,2.0,,,0 days 00:00:27.967000,0 days 00:00:29.771000,0 days 00:00:28.899000,0 days 02:00:14.814000,0 days 02:00:44.585000,0 days 02:01:13.484000,318.0,327.0,315.0,336.0,False,MEDIUM,11.0,True,Alfa Romeo Racing,0 days 01:59:46.808000,2021-09-12 14:00:48.417,1,12.0,False,,False,True
0 days 02:02:39.854000,KUB,88,0 days 00:01:26.409000,38.0,2.0,,,0 days 00:00:27.922000,0 days 00:00:29.556000,0 days 00:00:28.931000,0 days 02:01:41.406000,0 days 02:02:10.962000,0 days 02:02:39.893000,,329.0,313.0,344.0,True,MEDIUM,12.0,True,Alfa Romeo Racing,0 days 02:01:13.445000,2021-09-12 14:02:15.054,1,12.0,False,,False,True
0 days 02:04:06.614000,KUB,88,0 days 00:01:26.760000,39.0,2.0,,,0 days 00:00:28.035000,0 days 00:00:29.697000,0 days 00:00:29.028000,0 days 02:03:07.928000,0 days 02:03:37.625000,0 days 02:04:06.653000,320.0,329.0,311.0,329.0,False,MEDIUM,13.0,True,Alfa Romeo Racing,0 days 02:02:39.854000,2021-09-12 14:03:41.463,1,12.0,False,,False,True
0 days 02:05:33.211000,KUB,88,0 days 00:01:26.597000,40.0,2.0,,,0 days 00:00:28.067000,0 days 00:00:29.599000,0 days 00:00:28.931000,0 days 02:04:34.720000,0 days 02:05:04.319000,0 days 02:05:33.250000,316.0,322.0,312.0,328.0,False,MEDIUM,14.0,True,Alfa Romeo Racing,0 days 02:04:06.614000,2021-09-12 14:05:08.223,1,12.0,False,,False,True
0 days 02:06:59.581000,KUB,88,0 days 00:01:26.370000,41.0,2.0,,,0 days 00:00:28.119000,0 days 00:00:29.510000,0 days 00:00:28.741000,0 days 02:06:01.369000,0 days 02:06:30.879000,0 days 02:06:59.620000,314.0,317.0,313.0,327.0,True,MEDIUM,15.0,True,Alfa Romeo Racing,0 days 02:05:33.211000,2021-09-12 14:06:34.820,12,12.0,False,,False,True
0 days 02:08:26.649000,KUB,88,0 days 00:01:27.068000,42.0,2.0,,,0 days 00:00:28.304000,0 days 00:00:29.754000,0 days 00:00:29.010000,0 days 02:07:27.924000,0 days 02:07:57.678000,0 days 02:08:26.688000,312.0,316.0,312.0,323.0,False,MEDIUM,16.0,True,Alfa Romeo Racing,0 days 02:06:59.581000,2021-09-12 14:08:01.190,1,12.0,False,,False,True
0 days 02:09:53.667000,KUB,88,0 days 00:01:27.018000,43.0,2.0,,,0 days 00:00:28.277000,0 days 00:00:29.631000,0 days 00:00:29.110000,0 days 02:08:54.965000,0 days 02:09:24.596000,0 days 02:09:53.706000,315.0,317.0,313.0,339.0,False,MEDIUM,17.0,True,Alfa Romeo Racing,0 days 02:08:26.649000,2021-09-12 14:09:28.258,12,12.0,False,,False,True
0 days 02:11:36.907000,KUB,88,0 days 00:01:43.240000,44.0,2.0,,,0 days 00:00:34.653000,0 days 00:00:39.184000,0 days 00:00:29.403000,0 days 02:10:28.359000,0 days 02:11:07.543000,0 days 02:11:36.946000,249.0,266.0,315.0,328.0,False,MEDIUM,18.0,True,Alfa Romeo Racing,0 days 02:09:53.667000,2021-09-12 14:10:55.276,2671,12.0,False,,False,False
0 days 02:13:05.153000,KUB,88,0 days 00:01:28.246000,45.0,2.0,,,0 days 00:00:28.300000,0 days 00:00:30.835000,0 days 00:00:29.111000,0 days 02:12:05.246000,0 days 02:12:36.081000,0 days 02:13:05.192000,316.0,327.0,313.0,338.0,False,MEDIUM,19.0,True,Alfa Romeo Racing,0 days 02:11:36.907000,2021-09-12 14:12:38.516,1,13.0,False,,False,True
0 days 02:14:31.975000,KUB,88,0 days 00:01:26.822000,46.0,2.0,,,0 days 00:00:28.274000,0 days 00:00:29.660000,0 days 00:00:28.888000,0 days 02:13:33.466000,0 days 02:14:03.126000,0 days 02:14:32.014000,315.0,319.0,315.0,324.0,False,MEDIUM,20.0,True,Alfa Romeo Racing,0 days 02:13:05.153000,2021-09-12 14:14:06.762,1,13.0,False,,False,True
0 days 02:15:58.663000,KUB,88,0 days 00:01:26.688000,47.0,2.0,,,0 days 00:00:28.216000,0 days 00:00:29.544000,0 days 00:00:28.928000,0 days 02:15:00.230000,0 days 02:15:29.774000,0 days 02:15:58.702000,314.0,318.0,312.0,333.0,False,MEDIUM,21.0,True,Alfa Romeo Racing,0 days 02:14:31.975000,2021-09-12 14:15:33.584,1,13.0,False,,False,True
0 days 02:17:25.507000,KUB,88,0 days 00:01:26.844000,48.0,2.0,,,0 days 00:00:28.275000,0 days 00:00:29.696000,0 days 00:00:28.873000,0 days 02:16:26.977000,0 days 02:16:56.673000,0 days 02:17:25.546000,311.0,316.0,313.0,324.0,False,MEDIUM,22.0,True,Alfa Romeo Racing,0 days 02:15:58.663000,2021-09-12 14:17:00.272,1,13.0,False,,False,True
0 days 02:18:54.146000,KUB,88,0 days 00:01:28.639000,49.0,2.0,,,0 days 00:00:29.419000,0 days 00:00:30.210000,0 days 00:00:29.010000,0 days 02:17:54.965000,0 days 02:18:25.175000,0 days 02:18:54.185000,314.0,318.0,312.0,285.0,False,MEDIUM,23.0,True,Alfa Romeo Racing,0 days 02:17:25.507000,2021-09-12 14:18:27.116,1,14.0,False,,False,True
0 days 02:20:20.396000,KUB,88,0 days 00:01:26.250000,50.0,2.0,,,0 days 00:00:28.114000,0 days 00:00:29.442000,0 days 00:00:28.694000,0 days 02:19:22.299000,0 days 02:19:51.741000,0 days 02:20:20.435000,316.0,318.0,313.0,325.0,True,MEDIUM,24.0,True,Alfa Romeo Racing,0 days 02:18:54.146000,2021-09-12 14:19:55.755,1,14.0,False,,False,True
0 days 02:21:46.688000,KUB,88,0 days 00:01:26.292000,51.0,2.0,,,0 days 00:00:28.161000,0 days 00:00:29.442000,0 days 00:00:28.689000,0 days 02:20:48.596000,0 days 02:21:18.038000,0 days 02:21:46.727000,318.0,322.0,312.0,327.0,False,MEDIUM,25.0,True,Alfa Romeo Racing,0 days 02:20:20.396000,2021-09-12 14:21:22.005,1,14.0,False,,False,True
0 days 02:23:13.063000,KUB,88,0 days 00:01:26.375000,52.0,2.0,,,0 days 00:00:28.131000,0 days 00:00:29.398000,0 days 00:00:28.846000,0 days 02:22:14.858000,0 days 02:22:44.256000,0 days 02:23:13.102000,319.0,321.0,311.0,328.0,False,MEDIUM,26.0,True,Alfa Romeo Racing,0 days 02:21:46.688000,2021-09-12 14:22:48.297,1,14.0,False,,False,True
0 days 02:24:38.912000,KUB,88,0 days 00:01:25.849000,53.0,2.0,,,0 days 00:00:28.006000,0 days 00:00:29.176000,0 days 00:00:28.667000,0 days 02:23:41.108000,0 days 02:24:10.284000,0 days 02:24:38.951000,325.0,327.0,311.0,335.0,True,MEDIUM,27.0,True,Alfa Romeo Racing,0 days 02:23:13.063000,2021-09-12 14:24:14.672,1,14.0,False,,False,True
0 days 01:04:15.891000,MAZ,9,0 days 00:02:01.117000,1.0,1.0,,,,0 days 00:00:33.077000,0 days 00:00:54.474000,,0 days 01:03:21.533000,0 days 01:04:16.014000,338.0,337.0,279.0,241.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:02:14.632000,2021-09-12 13:03:16.241,1267,17.0,False,,False,False
0 days 01:05:45.836000,MAZ,9,0 days 00:01:29.945000,2.0,1.0,,,0 days 00:00:28.967000,0 days 00:00:31.072000,0 days 00:00:29.906000,0 days 01:04:44.922000,0 days 01:05:15.994000,0 days 01:05:45.900000,339.0,329.0,308.0,325.0,False,MEDIUM,2.0,True,Haas F1 Team,0 days 01:04:15.891000,2021-09-12 13:05:17.500,1,17.0,True,TRACK LIMITS AT TURN 5,False,True
0 days 01:07:14.535000,MAZ,9,0 days 00:01:28.699000,3.0,1.0,,,0 days 00:00:28.796000,0 days 00:00:30.084000,0 days 00:00:29.819000,0 days 01:06:14.696000,0 days 01:06:44.780000,0 days 01:07:14.599000,326.0,335.0,304.0,331.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:05:45.836000,2021-09-12 13:06:47.445,1,17.0,False,,False,True
